tienda,sucursal,sku,nombre,categoria_url,en_stock,precio_bulto_cerrado,precio_bulto_cerrado_lista,precio_unitario,presentaciones,url_producto,fecha_scrape,unidad_detectada,cantidad_base,precio_bulto_cerrado_normalizado,precio_unitario_normalizado
maxiconsumo,sucursal_trelew,27141,SALSA DOS ANCLAS CHEDDAR 360 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3799.9,,4369.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-dos-anclas-cheddar-360-gr-27141.html,2026-08-15T17:42:24.799933,kg,360.0,10555.27777777778,12138.555555555555
maxiconsumo,sucursal_trelew,27142,SALSA DOS ANCLAS PARMESANO 360 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3799.9,,4369.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-dos-anclas-parmesano-360-gr-27142.html,2026-08-15T17:42:24.800228,kg,360.0,10555.27777777778,12138.555555555555
maxiconsumo,sucursal_trelew,50942,SALSA TAU DELTA GUACAMOLE 290 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4199.9,,4829.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-tau-delta-guacamole-290-gr-50942.html,2026-08-15T17:42:24.800530,kg,290.0,14482.413793103447,16654.758620689656
maxiconsumo,sucursal_trelew,16901,CARAMELOS TAHITI LIQUIDO 350 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2199.89,,2529.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/caramelos-tahiti-liquido-350-gr-16901.html,2026-08-15T17:42:24.800820,kg,350.0,6285.4,7228.199999999999
maxiconsumo,sucursal_trelew,16903,SALSA TAHITI FRUTILLA 325 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2599.89,,2989.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-tahiti-frutilla-325-gr-16903.html,2026-08-15T17:42:24.801109,kg,325.0,7999.661538461538,9199.6
maxiconsumo,sucursal_trelew,16902,SALSA TAHITI CHOCOLATE 325 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3499.89,,4024.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-tahiti-chocolate-325-gr-16902.html,2026-08-15T17:42:24.801395,kg,325.0,10768.892307692306,12384.215384615383
maxiconsumo,sucursal_trelew,22996,SALSA AGUILA CHOCOLATE 320 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,8199.89,,9429.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/salsa-aguila-chocolate-320-gr-22996.html,2026-08-15T17:42:24.801685,kg,320.0,25624.656249999996,29468.375
maxiconsumo,sucursal_trelew,24434,SEMOLA MAROLIO 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,949.9,,1092.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semola-marolio-400-gr-24434.html,2026-08-15T17:42:24.801973,kg,400.0,2374.75,2730.9500000000003
maxiconsumo,sucursal_trelew,17748,SEMOLA VITINA 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1499.9,,1724.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semola-vitina-250-gr-17748.html,2026-08-15T17:42:24.802271,kg,250.0,5999.6,6899.56
maxiconsumo,sucursal_trelew,25872,SEMOLA VITINA ESPINACA 250 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1749.89,,2012.37,,https://www.maxiconsumo.com/sucursal_trelew/almacen/semola-vitina-espinaca-250-gr-25872.html,2026-08-15T17:42:24.802571,kg,250.0,6999.56,8049.479999999999
maxiconsumo,sucursal_trelew,24241,MANI CROCANTE CROPPERS JAMON SERRANO 85 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1199.9,,1379.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/mani-crocante-croppers-jamon-serrano-85-gr-24241.html,2026-08-15T17:42:24.802858,kg,85.0,14116.470588235296,16233.882352941177
maxiconsumo,sucursal_trelew,24242,MANI CROCANTE CROPPERS TOMATE Y OLIVA 85 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1199.9,,1379.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/mani-crocante-croppers-tomate-y-oliva-85-gr-24242.html,2026-08-15T17:42:24.803143,kg,85.0,14116.470588235296,16233.882352941177
maxiconsumo,sucursal_trelew,12054,PAPAS FRITAS PRINGLES CREMA CEBOLLA 37 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2149.89,,2472.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-crema-cebolla-37-gr-12054.html,2026-08-15T17:42:24.803429,kg,37.0,58105.135135135126,66821.0810810811
maxiconsumo,sucursal_trelew,881,PAPAS FRITAS PRINGLES ORIGINAL 37 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2149.89,,2472.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-original-37-gr-881.html,2026-08-15T17:42:24.803715,kg,37.0,58105.135135135126,66821.0810810811
maxiconsumo,sucursal_trelew,23557,MANI CROPPERS SALADO 350 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/mani-croppers-salado-350-gr-23557.html,2026-08-15T17:42:24.804007,kg,350.0,7142.571428571429,8213.942857142858
maxiconsumo,sucursal_trelew,23946,PAPAS FRITAS PRINGLES CHEDDAR Y BACON 105 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4199.9,,4829.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-cheddar-y-bacon-105-gr-23946.html,2026-08-15T17:42:24.804295,kg,105.0,39999.04761904762,45998.85714285714
maxiconsumo,sucursal_trelew,12049,PAPAS FRITAS PRINGLES CREMA CEBOLLA 109 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4199.9,,4829.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-crema-cebolla-109-gr-12049.html,2026-08-15T17:42:24.804591,kg,109.0,38531.192660550456,44310.82568807339
maxiconsumo,sucursal_trelew,12046,PAPAS FRITAS PRINGLES ORIGINAL 104 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4199.9,,4829.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-original-104-gr-12046.html,2026-08-15T17:42:24.804881,kg,104.0,40383.653846153844,46441.153846153844
maxiconsumo,sucursal_trelew,895,PAPAS FRITAS PRINGLES QUESO 109 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4199.9,,4829.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pringles-queso-109-gr-895.html,2026-08-15T17:42:24.805163,kg,109.0,38531.192660550456,44310.82568807339
maxiconsumo,sucursal_trelew,4313,SNACK MAICITOS PEHUAMAR 265 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4299.9,,4944.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/snack-maicitos-pehuamar-265-gr-4313.html,2026-08-15T17:42:24.805455,kg,265.0,16226.037735849055,18659.962264150945
maxiconsumo,sucursal_trelew,23560,MANI CROPPERS SALADO 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4799.9,,5519.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/mani-croppers-salado-800-gr-23560.html,2026-08-15T17:42:24.805928,kg,800.0,5999.874999999999,6899.8625
maxiconsumo,sucursal_trelew,20578,PAPAS FRITAS LAY'S 330/379 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,6999.9,,8049.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-lay-s-330-379-gr-20578.html,2026-08-15T17:42:24.806363,kg,379.0,18469.39313984169,21239.788918205802
maxiconsumo,sucursal_trelew,22477,PAPAS FRITAS PEHUAMAR ACANALADAS 420 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,7299.89,,8394.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pehuamar-acanaladas-420-gr-22477.html,2026-08-15T17:42:24.806686,kg,420.0,17380.690476190477,19987.80952380952
maxiconsumo,sucursal_trelew,4273,PAPAS FRITAS PEHUAMAR 420 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,7299.89,,8394.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/papas-fritas-pehuamar-420-gr-4273.html,2026-08-15T17:42:24.807000,kg,420.0,17380.690476190477,19987.80952380952
maxiconsumo,sucursal_trelew,26491,SNACK CHEETOS QUESO 229 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,6299.89,,7244.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/snack-cheetos-queso-229-gr-26491.html,2026-08-15T17:42:24.807309,kg,229.0,27510.43668122271,31636.98689956332
maxiconsumo,sucursal_trelew,19165,TE MAROLIO 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,599.91,,689.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-25-un-19165.html,2026-08-15T17:42:24.807611,,,,
maxiconsumo,sucursal_trelew,16771,SOPA KNORR POLLO CON DEDALITOS INTEGRALES 1 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-pollo-con-dedalitos-integrales-1-un-16771.html,2026-08-15T17:42:24.807907,,,,
maxiconsumo,sucursal_trelew,3411,SOPA KNORR CREMA CHOCLO CON PUERRO Y CURCUMA X 70 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-crema-choclo-con-puerro-y-curcuma-x-70-gr-3411.html,2026-08-15T17:42:24.808223,kg,70.0,27141.571428571428,31212.714285714283
maxiconsumo,sucursal_trelew,3415,SOPA KNORR CREMA ARVEJAS CON CHILE CHIPOTLE 64 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-crema-arvejas-con-chile-chipotle-64-gr-3415.html,2026-08-15T17:42:24.808531,kg,64.0,29686.09375,34138.90625
maxiconsumo,sucursal_trelew,17658,SOPA KNORR CON POLLO CABELLO DE ANGEL,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-con-pollo-cabello-de-angel-17658.html,2026-08-15T17:42:24.808837,,,,
maxiconsumo,sucursal_trelew,17659,SOPA KNORR CON VEGETALES Y LETRA,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-con-vegetales-y-letra-17659.html,2026-08-15T17:42:24.809128,,,,
maxiconsumo,sucursal_trelew,20215,SOPA KNORR CON VEGETALES CARACACOLITOS,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-con-vegetales-caracacolitos-20215.html,2026-08-15T17:42:24.809426,,,,
maxiconsumo,sucursal_trelew,18264,SOPA ALICANTE FIDEOS Y VERDURAS 72 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1599.9,,1839.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-alicante-fideos-y-verduras-72-gr-18264.html,2026-08-15T17:42:24.809719,kg,72.0,22220.833333333336,25553.88888888889
maxiconsumo,sucursal_trelew,3414,SOPA KNORR CREMA ZAPALLO 87 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-crema-zapallo-87-gr-3414.html,2026-08-15T17:42:24.810012,kg,87.0,21838.045977011498,25113.67816091954
maxiconsumo,sucursal_trelew,20213,SOPA KNORR CREMA VERDURAS 61 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-crema-verduras-61-gr-20213.html,2026-08-15T17:42:24.810315,kg,61.0,31146.06557377049,35817.86885245901
maxiconsumo,sucursal_trelew,15103,SOPA MAGGI CARACOLITOS 76 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2419.88,,2782.86,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-maggi-caracolitos-76-gr-15103.html,2026-08-15T17:42:24.810623,kg,76.0,31840.526315789473,36616.57894736843
maxiconsumo,sucursal_trelew,797,SOPA KNORR QUICK CHOCLO 85 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-quick-choclo-85-gr-797.html,2026-08-15T17:42:24.810922,kg,85.0,29410.58823529412,33822.117647058825
maxiconsumo,sucursal_trelew,802,SOPA KNORR QUICK ZAPALLO 85 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-quick-zapallo-85-gr-802.html,2026-08-15T17:42:24.811248,kg,85.0,29410.58823529412,33822.117647058825
maxiconsumo,sucursal_trelew,805,SOPA KNORR QUICK VEGETALES 85 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-quick-vegetales-85-gr-805.html,2026-08-15T17:42:24.811543,kg,85.0,29410.58823529412,33822.117647058825
maxiconsumo,sucursal_trelew,811,SOPA KNORR QUICK BALANCE ZAPALLO 55 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-quick-balance-zapallo-55-gr-811.html,2026-08-15T17:42:24.811839,kg,55.0,45452.72727272727,52270.545454545456
maxiconsumo,sucursal_trelew,7121,SOPA KNORR QUICK BALANCE VEGETALES 55 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/sopa-knorr-quick-balance-vegetales-55-gr-7121.html,2026-08-15T17:42:24.812133,kg,55.0,45452.72727272727,52270.545454545456
maxiconsumo,sucursal_trelew,6830,TE BIG BEN 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,719.9,,827.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-big-ben-25-un-6830.html,2026-08-15T17:42:24.812438,,,,
maxiconsumo,sucursal_trelew,1791,TE CRYSF 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,729.9,,839.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-crysf-25-un-1791.html,2026-08-15T17:42:24.812731,,,,
maxiconsumo,sucursal_trelew,18662,TE LA VIRGINIA 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,849.9,,977.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-25-un-18662.html,2026-08-15T17:42:24.813026,,,,
maxiconsumo,sucursal_trelew,23050,TE MAROLIO VERDE 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,899.89,,1034.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-verde-25-un-23050.html,2026-08-15T17:42:24.813322,,,,
maxiconsumo,sucursal_trelew,19166,TE MAROLIO 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1029.9,,1184.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-50-un-19166.html,2026-08-15T17:42:24.813618,,,,
maxiconsumo,sucursal_trelew,20295,TE TARAGUI 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1049.91,,1207.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-25-un-20295.html,2026-08-15T17:42:24.813913,,,,
maxiconsumo,sucursal_trelew,11436,TE CACHAMAI VERDE 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1179.9,,1356.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-verde-20-un-11436.html,2026-08-15T17:42:24.814217,,,,
maxiconsumo,sucursal_trelew,8553,TE LA MORENITA MANZANILLA 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1199.9,,1379.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-morenita-manzanilla-20-un-8553.html,2026-08-15T17:42:24.814516,,,,
maxiconsumo,sucursal_trelew,23051,TE MAROLIO LIMON 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1199.9,,1379.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-limon-25-un-23051.html,2026-08-15T17:42:24.814815,,,,
maxiconsumo,sucursal_trelew,8746,TE CACHAMAI AMARILLO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1279.9,,1471.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-amarillo-20-un-8746.html,2026-08-15T17:42:24.815106,,,,
maxiconsumo,sucursal_trelew,8748,TE CACHAMAI ROSA 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1279.9,,1471.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-rosa-20-un-8748.html,2026-08-15T17:42:24.815394,,,,
maxiconsumo,sucursal_trelew,8793,TE CACHAMAI MANZANILLA 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1279.9,,1471.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-manzanilla-20-un-8793.html,2026-08-15T17:42:24.815692,,,,
maxiconsumo,sucursal_trelew,8551,TE LA MORENITA BOLDO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1349.9,,1552.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-morenita-boldo-20-un-8551.html,2026-08-15T17:42:24.815985,,,,
maxiconsumo,sucursal_trelew,1792,TE CRYSF 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1399.9,,1609.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-crysf-50-un-1792.html,2026-08-15T17:42:24.816280,,,,
maxiconsumo,sucursal_trelew,2507,TE GREEN HILLS 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1399.9,,1609.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-25-un-2507.html,2026-08-15T17:42:24.816575,,,,
maxiconsumo,sucursal_trelew,6832,TE BIG BEN 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1399.9,,1609.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-big-ben-50-un-6832.html,2026-08-15T17:42:24.816873,,,,
maxiconsumo,sucursal_trelew,1180,TE LA VIRGINIA MANZANILLA 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1599.9,,1839.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-manzanilla-25-un-1180.html,2026-08-15T17:42:24.817167,,,,
maxiconsumo,sucursal_trelew,13437,TE LA VIRGINIA VERDE 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1599.9,,1839.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-verde-20-un-13437.html,2026-08-15T17:42:24.817463,,,,
maxiconsumo,sucursal_trelew,1794,TE LA VIRGINIA 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1649.9,,1897.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-50-un-1794.html,2026-08-15T17:42:24.817754,,,,
maxiconsumo,sucursal_trelew,8747,TE CACHAMAI BOLDO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-boldo-20-un-8747.html,2026-08-15T17:42:24.818047,,,,
maxiconsumo,sucursal_trelew,1782,TE LA VIRGINIA MEZCLA HIERBAS 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1799.9,,2069.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-mezcla-hierbas-25-un-1782.html,2026-08-15T17:42:24.818344,,,,
maxiconsumo,sucursal_trelew,14117,TE GREEN HILLS VERDE 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1799.9,,2069.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-verde-25-un-14117.html,2026-08-15T17:42:48.000544,,,,
maxiconsumo,sucursal_trelew,21844,TE CACHAMAI VERDE FRUTADO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1799.9,,2069.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-verde-frutado-20-un-21844.html,2026-08-15T17:42:48.000927,,,,
maxiconsumo,sucursal_trelew,28323,TE TARAGUI ENSUEÑOS 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.89,,2184.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-ensuenos-20-un-28323.html,2026-08-15T17:42:48.001234,,,,
maxiconsumo,sucursal_trelew,1073,TE TARAGUI 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-50-un-1073.html,2026-08-15T17:42:48.001525,,,,
maxiconsumo,sucursal_trelew,1178,TE LA VIRGINIA BOLDO 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-boldo-25-un-1178.html,2026-08-15T17:42:48.001816,,,,
maxiconsumo,sucursal_trelew,1114,TE LA VIRGINIA FRUTILLA 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1999.9,,2299.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-frutilla-20-un-1114.html,2026-08-15T17:42:48.002109,,,,
maxiconsumo,sucursal_trelew,1658,TE LA VIRGINIA DURAZNO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1999.9,,2299.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-durazno-20-un-1658.html,2026-08-15T17:42:48.002399,,,,
maxiconsumo,sucursal_trelew,8716,TE LA MORENITA TILO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,1999.9,,2299.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-morenita-tilo-20-un-8716.html,2026-08-15T17:42:48.002685,,,,
maxiconsumo,sucursal_trelew,19167,TE MAROLIO 100 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2149.9,,2472.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-100-un-19167.html,2026-08-15T17:42:48.002969,,,,
maxiconsumo,sucursal_trelew,2104,TE TARAGUI VERDE 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2199.89,,2529.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-verde-20-un-2104.html,2026-08-15T17:42:48.003254,,,,
maxiconsumo,sucursal_trelew,19373,TE MAROLIO BOLDO 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2349.89,,2702.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-marolio-boldo-25-un-19373.html,2026-08-15T17:42:48.003538,,,,
maxiconsumo,sucursal_trelew,15529,TE GREEN HILLS LIMON 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2399.89,,2759.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-limon-25-un-15529.html,2026-08-15T17:42:48.003822,,,,
maxiconsumo,sucursal_trelew,15530,TE GREEN HILLS FRUTILLA 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2399.89,,2759.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-frutilla-25-un-15530.html,2026-08-15T17:42:48.004114,,,,
maxiconsumo,sucursal_trelew,16782,TE LA VIRGINIA TILO MANZANILLA Y CEDRON 25 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2399.9,,2759.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-tilo-manzanilla-y-cedron-25-un-16782.html,2026-08-15T17:42:48.004394,,,,
maxiconsumo,sucursal_trelew,8794,TE CACHAMAI TILO 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-cachamai-tilo-20-un-8794.html,2026-08-15T17:42:48.004676,,,,
maxiconsumo,sucursal_trelew,20328,TE TARAGUI PLACERES FRUTAS ROJAS 20 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-placeres-frutas-rojas-20-un-20328.html,2026-08-15T17:42:48.004956,,,,
maxiconsumo,sucursal_trelew,26439,TE GREEN HILLS ENGLISH BREAKFAST 20 un,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2699.9,,3104.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-english-breakfast-20-un-26439.html,2026-08-15T17:42:48.005246,,,,
maxiconsumo,sucursal_trelew,1786,TE CRYSF 100 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2699.9,,3104.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-crysf-100-un-1786.html,2026-08-15T17:42:48.005629,,,,
maxiconsumo,sucursal_trelew,1784,TE GREEN HILLS 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,2799.89,,3219.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-50-un-1784.html,2026-08-15T17:42:48.006076,,,,
maxiconsumo,sucursal_trelew,1799,TE LA VIRGINIA 100 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3399.89,,3909.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-la-virginia-100-un-1799.html,2026-08-15T17:42:48.006378,,,,
maxiconsumo,sucursal_trelew,1989,TE TARAGUI 100 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3499.9,,4024.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-100-un-1989.html,2026-08-15T17:42:48.006708,,,,
maxiconsumo,sucursal_trelew,1772,TE TARAGUI HEBRA BLEND 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,3999.9,,4599.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-taragui-hebra-blend-180-gr-1772.html,2026-08-15T17:42:48.007013,kg,180.0,22221.666666666668,25554.88888888889
maxiconsumo,sucursal_trelew,1681,TE GREEN HILLS 100 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/te-green-hills-100-un-1681.html,2026-08-15T17:42:48.007319,,,,
