tienda,sucursal,sku,nombre,categoria_url,en_stock,estado_stock,precio_bulto_cerrado,precio_bulto_cerrado_lista,precio_unitario,presentaciones,url_producto,fecha_scrape,categoria_raiz,unidad_detectada,cantidad_base,precio_bulto_cerrado_normalizado,precio_unitario_normalizado
maxiconsumo,sucursal_trelew,207,ARROZ GALLO ORO 1 KG,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2699.9,,3104.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/arroz-gallo-oro-1-kg-207.html,2026-08-15T19:04:26.241170,almacen.html,kg,1000.0,2699.9,3104.88
maxiconsumo,sucursal_trelew,4858,AVENA MAROLIO TRADICIONAL 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1329.9,,1529.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-marolio-tradicional-400-gr-4858.html,2026-08-15T19:04:26.241459,almacen.html,kg,400.0,3324.7500000000005,3823.4500000000003
maxiconsumo,sucursal_trelew,23258,AVENA MAROLIO INSTANTANEA 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1329.9,,1529.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-marolio-instantanea-400-gr-23258.html,2026-08-15T19:04:26.241743,almacen.html,kg,400.0,3324.7500000000005,3823.4500000000003
maxiconsumo,sucursal_trelew,28938,AVENA CAÑUELAS INSTANTANEA 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1549.9,,1782.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-canuelas-instantanea-400-gr-28938.html,2026-08-15T19:04:26.242027,almacen.html,kg,400.0,3874.75,4455.975
maxiconsumo,sucursal_trelew,28937,AVENA CAÑUELAS TRADICIONAL 400 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1549.9,,1782.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-canuelas-tradicional-400-gr-28937.html,2026-08-15T19:04:26.242308,almacen.html,kg,400.0,3874.75,4455.975
maxiconsumo,sucursal_trelew,27617,AVENA QUAKER INSTANT 280 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1599.9,,1839.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-quaker-instant-280-gr-27617.html,2026-08-15T19:04:26.242589,almacen.html,kg,280.0,5713.9285714285725,6571.000000000001
maxiconsumo,sucursal_trelew,1667,AVENA QUAKER TRADICIONAL FORTIFICADA 280 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1599.9,,1839.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-quaker-tradicional-fortificada-280-gr-1667.html,2026-08-15T19:04:26.242869,almacen.html,kg,280.0,5713.9285714285725,6571.000000000001
maxiconsumo,sucursal_trelew,27618,AVENA QUAKER INSTANTANEA 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2299.9,,2644.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-quaker-instantanea-500-gr-27618.html,2026-08-15T19:04:26.243153,almacen.html,kg,500.0,4599.8,5289.76
maxiconsumo,sucursal_trelew,21636,AVENA NESTUM TRIGO Y MIEL 225 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-nestum-trigo-y-miel-225-gr-21636.html,2026-08-15T19:04:26.243442,almacen.html,kg,225.0,22221.733333333337,25554.977777777774
maxiconsumo,sucursal_trelew,1632,AVENA NESTUM ARROZ PB 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-nestum-arroz-pb-200-gr-1632.html,2026-08-15T19:04:26.243725,almacen.html,kg,200.0,24999.450000000004,28749.35
maxiconsumo,sucursal_trelew,2159,AVENA NESTUM 5 CEREALES PROTECT PLUS 200 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-nestum-5-cereales-protect-plus-200-gr-2159.html,2026-08-15T19:04:26.244007,almacen.html,kg,200.0,24999.450000000004,28749.35
maxiconsumo,sucursal_trelew,2175,AVENA NESTUM BANANA 225 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-nestum-banana-225-gr-2175.html,2026-08-15T19:04:26.244288,almacen.html,kg,225.0,22221.733333333337,25554.977777777774
maxiconsumo,sucursal_trelew,2157,AVENA NESTUM 5 CERERALES PROTECT PLUS 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,8399.89,,9659.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/avena-nestum-5-cererales-protect-plus-500-gr-2157.html,2026-08-15T19:04:26.244570,almacen.html,kg,500.0,16799.78,19319.76
maxiconsumo,sucursal_trelew,44152,AZUCAR HILERET LIGHT 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1299.9,,1494.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/azucar-hileret-light-250-gr-44152.html,2026-08-15T19:04:26.244875,almacen.html,kg,250.0,5199.6,5979.56
maxiconsumo,sucursal_trelew,25033,AZUCAR LEDESMA LIGHT 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1899.91,,2184.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/azucar-ledesma-light-500-gr-25033.html,2026-08-15T19:04:26.245163,almacen.html,kg,500.0,3799.82,4369.78
maxiconsumo,sucursal_trelew,22120,AZUCAR EQUALSWEET LIGHT 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,4999.89,,5749.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/azucar-equalsweet-light-500-gr-22120.html,2026-08-15T19:04:26.245463,almacen.html,kg,500.0,9999.78,11499.74
maxiconsumo,sucursal_trelew,247,AZUCAR IMPALPABLE ORLOC 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1799.9,,2069.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/azucar-impalpable-orloc-500-gr-247.html,2026-08-15T19:04:26.245752,almacen.html,kg,500.0,3599.8,4139.76
maxiconsumo,sucursal_trelew,12336,AZUCAR IMPALPABLE DOS ANCLAS 250 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2899.9,,3334.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/azucar-impalpable-dos-anclas-250-gr-12336.html,2026-08-15T19:04:26.246042,almacen.html,kg,250.0,11599.6,13339.52
maxiconsumo,sucursal_trelew,6506,BARRA FORT FLEK LIGHT 18 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-flek-light-18-gr-6506.html,2026-08-15T19:04:26.246333,almacen.html,kg,18.0,33327.22222222222,38326.66666666667
maxiconsumo,sucursal_trelew,6522,BARRA FORT 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-23-gr-6522.html,2026-08-15T19:04:26.246617,almacen.html,kg,23.0,26082.173913043476,29994.782608695652
maxiconsumo,sucursal_trelew,6523,CEREAL NUTRI 21 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cereal-nutri-21-gr-6523.html,2026-08-15T19:04:26.246896,almacen.html,kg,21.0,28566.190476190473,32851.42857142857
maxiconsumo,sucursal_trelew,6531,BARRA FORT MANZANA 22 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-manzana-22-gr-6531.html,2026-08-15T19:04:26.247175,almacen.html,kg,22.0,27267.727272727272,31358.18181818182
maxiconsumo,sucursal_trelew,6543,BARRA FORT LADY 19 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-lady-19-gr-6543.html,2026-08-15T19:04:26.247463,almacen.html,kg,19.0,31573.15789473684,36309.47368421053
maxiconsumo,sucursal_trelew,6544,BARRA FORT LIGHT MANZANA FR 21 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-light-manzana-fr-21-gr-6544.html,2026-08-15T19:04:26.247744,almacen.html,kg,21.0,28566.190476190473,32851.42857142857
maxiconsumo,sucursal_trelew,6592,BARRA FORT GRAN RICO 19 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-gran-rico-19-gr-6592.html,2026-08-15T19:04:26.248023,almacen.html,kg,19.0,31573.15789473684,36309.47368421053
maxiconsumo,sucursal_trelew,19137,BARRA FORT FRUTOS ROJOS 19 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,599.89,,689.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-fort-frutos-rojos-19-gr-19137.html,2026-08-15T19:04:26.248305,almacen.html,kg,19.0,31573.15789473684,36309.47368421053
maxiconsumo,sucursal_trelew,6233,BARRA FLOW CON FRUTAS 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,739.9,,850.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-flow-con-frutas-23-gr-6233.html,2026-08-15T19:04:26.248586,almacen.html,kg,23.0,32169.5652173913,36995.217391304344
maxiconsumo,sucursal_trelew,12202,BARRA VITA CEREAL CHIP CHOCOLATE 23 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,739.9,,850.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-vita-cereal-chip-chocolate-23-gr-12202.html,2026-08-15T19:04:26.248871,almacen.html,kg,23.0,32169.5652173913,36995.217391304344
maxiconsumo,sucursal_trelew,15458,BARRA FLOW YOGHURT LIGHT 24 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,739.9,,850.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-flow-yoghurt-light-24-gr-15458.html,2026-08-15T19:04:26.249155,almacen.html,kg,24.0,30829.166666666664,35453.75
maxiconsumo,sucursal_trelew,26028,BARRA FLOW YOGHURT 27 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,739.9,,850.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/barra-flow-yoghurt-27-gr-26028.html,2026-08-15T19:04:26.249445,almacen.html,kg,27.0,27403.7037037037,31514.44444444444
maxiconsumo,sucursal_trelew,28564,PREMEZCLA RAVANA BUDIN VAINILLA 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1399.9,,1609.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/premezcla-ravana-budin-vainilla-300-gr-28564.html,2026-08-15T19:04:26.249727,almacen.html,kg,300.0,4666.333333333333,5366.266666666667
maxiconsumo,sucursal_trelew,4202,BIZCOCHUELO MAROLIO VAINILLA 480 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-vainilla-480-gr-4202.html,2026-08-15T19:04:26.250008,almacen.html,kg,480.0,3541.479166666667,4072.6875
maxiconsumo,sucursal_trelew,4203,BIZCOCHUELO MAROLIO NARANJA 480 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-naranja-480-gr-4203.html,2026-08-15T19:04:26.250290,almacen.html,kg,480.0,3541.479166666667,4072.6875
maxiconsumo,sucursal_trelew,4204,BIZCOCHUELO MAROLIO LIMON 480 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-limon-480-gr-4204.html,2026-08-15T19:04:26.250571,almacen.html,kg,480.0,3541.479166666667,4072.6875
maxiconsumo,sucursal_trelew,22066,BIZCOCHUELO RAVANA VAINILLA 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-ravana-vainilla-540-gr-22066.html,2026-08-15T19:04:26.250862,almacen.html,kg,540.0,3147.9814814814813,3620.166666666667
maxiconsumo,sucursal_trelew,22082,BIZCOCHUELO RAVANA NARANJA 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-ravana-naranja-540-gr-22082.html,2026-08-15T19:04:26.251146,almacen.html,kg,540.0,3147.9814814814813,3620.166666666667
maxiconsumo,sucursal_trelew,23453,BIZCOCHUELO MAROLIO VAINILLA 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1849.9,,2127.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-vainilla-540-gr-23453.html,2026-08-15T19:04:26.251435,almacen.html,kg,540.0,3425.740740740741,3939.592592592593
maxiconsumo,sucursal_trelew,24996,BIZCOCHUELO MAROLIO NARANJA 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1849.9,,2127.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-naranja-540-gr-24996.html,2026-08-15T19:04:26.251719,almacen.html,kg,540.0,3425.740740740741,3939.592592592593
maxiconsumo,sucursal_trelew,28565,PREMEZCLA RAVANA BUDIN CHOCOLATE 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1879.89,,2161.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/premezcla-ravana-budin-chocolate-300-gr-28565.html,2026-08-15T19:04:26.252000,almacen.html,kg,300.0,6266.3,7206.266666666667
maxiconsumo,sucursal_trelew,24995,BIZCOCHUELO MAROLIO LIMON 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1899.89,,2184.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-limon-540-gr-24995.html,2026-08-15T19:04:26.252278,almacen.html,kg,540.0,3518.314814814815,4046.074074074074
maxiconsumo,sucursal_trelew,23814,BIZCOCHUELO MAMA COCINA VAINILLA 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1999.9,,2299.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-mama-cocina-vainilla-540-gr-23814.html,2026-08-15T19:04:26.252559,almacen.html,kg,540.0,3703.5185185185187,4259.055555555556
maxiconsumo,sucursal_trelew,22180,BIZCOCHUELO RAVANA LIMON 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1999.9,,2299.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-ravana-limon-540-gr-22180.html,2026-08-15T19:04:26.252844,almacen.html,kg,540.0,3703.5185185185187,4259.055555555556
maxiconsumo,sucursal_trelew,4201,BIZCOCHUELO MAROLIO CHOCOLATE 480 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2099.89,,2414.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-chocolate-480-gr-4201.html,2026-08-15T19:04:26.253123,almacen.html,kg,480.0,4374.770833333333,5031.000000000001
maxiconsumo,sucursal_trelew,23454,BIZCOCHUELO MAROLIO CHOCOLATE 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2299.9,,2644.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-marolio-chocolate-540-gr-23454.html,2026-08-15T19:04:26.253412,almacen.html,kg,540.0,4259.074074074074,4897.925925925926
maxiconsumo,sucursal_trelew,26847,TORTA RAVANA CHIPS 500 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2399.89,,2399.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/torta-ravana-chips-500-gr-26847.html,2026-08-15T19:04:26.253692,almacen.html,kg,500.0,4799.78,4799.78
maxiconsumo,sucursal_trelew,22081,BIZCOCHUELO RAVANA CHOCOLATE 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2399.89,,2759.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-ravana-chocolate-540-gr-22081.html,2026-08-15T19:04:26.253973,almacen.html,kg,540.0,4444.240740740741,5110.87037037037
maxiconsumo,sucursal_trelew,23815,BIZCOCHUELO MAMA COCINA CHOCOLATE 540 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-mama-cocina-chocolate-540-gr-23815.html,2026-08-15T19:04:26.254255,almacen.html,kg,540.0,4629.444444444444,5323.851851851851
maxiconsumo,sucursal_trelew,556,BIZCOCHUELO EXQUISITA CHOCOLATE 540 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,3099.9,,3564.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bizcochuelo-exquisita-chocolate-540-gr-556.html,2026-08-15T19:04:26.254537,almacen.html,kg,540.0,5740.555555555556,6601.6296296296305
maxiconsumo,sucursal_trelew,28947,BOMBON BON O BON CAJA SUPREME 144 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,6299.9,,7244.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bon-o-bon-caja-supreme-144-gr-28947.html,2026-08-15T19:04:26.254813,almacen.html,kg,144.0,43749.305555555555,50311.73611111112
maxiconsumo,sucursal_trelew,28998,BOMBON BOMBONET BARILOCHE 480 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,6499.9,,7474.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bombonet-bariloche-480-gr-28998.html,2026-08-15T19:04:26.255092,almacen.html,kg,480.0,13541.458333333332,15572.6875
maxiconsumo,sucursal_trelew,11032,BOCADITO DANCING SURTIDO 50 UN,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,7399.9,,8509.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bocadito-dancing-surtido-50-un-11032.html,2026-08-15T19:04:26.255379,almacen.html,unidad,50.0,147.998,170.1978
maxiconsumo,sucursal_trelew,25254,BOMBON HAMLET LECHE 390 gr,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,7499.9,,8624.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-hamlet-leche-390-gr-25254.html,2026-08-15T19:04:26.255661,almacen.html,kg,390.0,19230.51282051282,22115.07692307692
maxiconsumo,sucursal_trelew,24797,BOMBON BON O BON CHOCOLINAS 270 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,8299.9,,9544.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bon-o-bon-chocolinas-270-gr-24797.html,2026-08-15T19:04:26.255943,almacen.html,kg,270.0,30740.37037037037,35351.40740740741
maxiconsumo,sucursal_trelew,24998,BOMBON ARCOR SELECCION 258 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,8699.9,,10004.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-arcor-seleccion-258-gr-24998.html,2026-08-15T19:04:26.256227,almacen.html,kg,258.0,33720.542635658916,38778.64341085271
maxiconsumo,sucursal_trelew,24120,BOMBON BON O BON SURTIDOS 255 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,8899.89,,10234.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bon-o-bon-surtidos-255-gr-24120.html,2026-08-15T19:04:26.256589,almacen.html,kg,255.0,34901.529411764706,40136.745098039224
maxiconsumo,sucursal_trelew,24999,BOMBON ARCOR SURTIDO CHOCOLATE 246 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,9199.9,,10579.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-arcor-surtido-chocolate-246-gr-24999.html,2026-08-15T19:04:26.256971,almacen.html,kg,246.0,37397.9674796748,43007.64227642276
maxiconsumo,sucursal_trelew,20856,BOMBON COFLER BLOCK 16X16 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,12999.89,,14949.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-cofler-block-16x16-gr-20856.html,2026-08-15T19:04:26.257310,almacen.html,kg,16.0,812493.125,934366.875
maxiconsumo,sucursal_trelew,4736,BOMBON BON O BON LECHE 450 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,14999.9,,17249.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bon-o-bon-leche-450-gr-4736.html,2026-08-15T19:04:26.257615,almacen.html,kg,450.0,33333.11111111111,38333.066666666666
maxiconsumo,sucursal_trelew,4737,BOMBON BON O BON BLANCO 450 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,14999.9,,17249.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/bombon-bon-o-bon-blanco-450-gr-4737.html,2026-08-15T19:04:26.257977,almacen.html,kg,450.0,33333.11111111111,38333.066666666666
maxiconsumo,sucursal_trelew,22657,BROWNIES MAROLIO CHOCOLATE 425 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2399.89,,2759.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/brownies-marolio-chocolate-425-gr-22657.html,2026-08-15T19:04:26.258270,almacen.html,kg,425.0,5646.8,6493.811764705882
maxiconsumo,sucursal_trelew,22083,BROWNIES RAVANA 425 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2599.89,,2989.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/brownies-ravana-425-gr-22083.html,2026-08-15T19:04:26.258560,almacen.html,kg,425.0,6117.388235294117,7034.988235294118
maxiconsumo,sucursal_trelew,608,CACAO TODDY 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1199.9,,1379.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-toddy-180-gr-608.html,2026-08-15T19:04:26.258849,almacen.html,kg,180.0,6666.111111111111,7666.0
maxiconsumo,sucursal_trelew,19777,CACAO TODDY AVELLANA 150 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1549.89,,1782.37,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-toddy-avellana-150-gr-19777.html,2026-08-15T19:04:26.259144,almacen.html,kg,150.0,10332.6,11882.466666666665
maxiconsumo,sucursal_trelew,13339,CACAO NESQUIK OPTISTART 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1699.91,,1954.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-nesquik-optistart-180-gr-13339.html,2026-08-15T19:04:26.259441,almacen.html,kg,180.0,9443.944444444443,10860.5
maxiconsumo,sucursal_trelew,607,CACAO CHOCOLINO FORT PLUS 180 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,1849.9,,2127.38,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-chocolino-fort-plus-180-gr-607.html,2026-08-15T19:04:26.259729,almacen.html,kg,180.0,10277.222222222223,11818.77777777778
maxiconsumo,sucursal_trelew,985,CACAO MAROLIO 360 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-marolio-360-gr-985.html,2026-08-15T19:04:26.260016,almacen.html,kg,360.0,6944.166666666667,7985.777777777778
maxiconsumo,sucursal_trelew,27665,CACAO EXQUISITA CHOCOLATADO 300 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2499.9,,2874.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-exquisita-chocolatado-300-gr-27665.html,2026-08-15T19:04:26.260298,almacen.html,kg,300.0,8333.0,9582.933333333332
maxiconsumo,sucursal_trelew,320,CACAO TODDY EXTREMO BSA 360 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2699.9,,3104.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-toddy-extremo-bsa-360-gr-320.html,2026-08-15T19:04:26.260580,almacen.html,kg,360.0,7499.722222222223,8624.666666666666
maxiconsumo,sucursal_trelew,418,CACAO CHOCOLINO FORT PLUS 360 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,3599.9,,4139.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-chocolino-fort-plus-360-gr-418.html,2026-08-15T19:04:26.260977,almacen.html,kg,360.0,9999.722222222223,11499.666666666666
maxiconsumo,sucursal_trelew,27625,CACAO EXQUISITA CHOCOLATADO 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,5899.9,,6784.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-exquisita-chocolatado-800-gr-27625.html,2026-08-15T19:04:26.261399,almacen.html,kg,800.0,7374.874999999999,8481.1
maxiconsumo,sucursal_trelew,4427,CACAO TODDY EXTREMO 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,6399.9,,7359.88,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-toddy-extremo-800-gr-4427.html,2026-08-15T19:04:26.261705,almacen.html,kg,800.0,7999.874999999999,9199.85
maxiconsumo,sucursal_trelew,935,CACAO NESQUIK BOLSA 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,7999.89,,9199.87,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-nesquik-bolsa-800-gr-935.html,2026-08-15T19:04:26.261995,almacen.html,kg,800.0,9999.862500000001,11499.837500000001
maxiconsumo,sucursal_trelew,20718,CACAO CHOCOLINO FORT PLUS 800 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,8779.91,,10096.89,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cacao-chocolino-fort-plus-800-gr-20718.html,2026-08-15T19:04:26.262286,almacen.html,kg,800.0,10974.887499999999,12621.1125
maxiconsumo,sucursal_trelew,600,CAFE ARLISTAN SUAVE 50 GR,https://www.maxiconsumo.com/sucursal_trelew/almacen.html,True,En stock,2149.9,,2472.39,,https://www.maxiconsumo.com/sucursal_trelew/almacen/cafe-arlistan-suave-50-gr-600.html,2026-08-15T19:04:26.262576,almacen.html,kg,50.0,42998.00000000001,49447.8
